id,uid,name,time,duration
573416,B04,SpringBoard,1288273804,179
573417,B04,com.weather.TWC,1288273983,33
573418,B04,SpringBoard,1288274016,7
573419,B04,com.livingsocial.deals,1288274023,87
573420,B04,SpringBoard,1288274110,2
573421,B04,com.apple.mobilemail,1288274112,75
573422,B04,com.apple.mobilesafari,1288274187,549
573423,B04,SpringBoard,1288276977,5
573424,B04,com.apple.MobileSMS,1288278092,6
573425,B04,com.apple.MobileSMS,1288282750,62
573426,B04,SpringBoard,1288284833,4
573427,B04,com.apple.MobileSMS,1288287117,3
573428,B04,SpringBoard,1288287529,6
573429,B04,com.davidporterapps.bedintruder,1288287670,2
573430,B04,SpringBoard,1288287672,5
573431,B04,com.apple.mobilemail,1288287677,2
573432,B04,SpringBoard,1288287679,5
573433,B04,com.apple.MobileSMS,1288287772,252
573434,B04,SpringBoard,1288288024,4
573435,B04,com.apple.MobileSMS,1288288028,17
573436,B04,SpringBoard,1288288328,4
573437,B04,com.apple.MobileSMS,1288288332,12
573438,B04,SpringBoard,1288288344,0
573439,B04,SpringBoard,1288291481,8
573440,B04,com.apple.MobileSMS,1288292398,2
573441,B04,SpringBoard,1288293365,6
573442,B04,com.apple.MobileSMS,1288293371,75
573443,B04,SpringBoard,1288293553,4
573444,B04,com.apple.mobilemail,1288293557,31
573445,B04,SpringBoard,1288295601,5
573446,B04,com.apple.MobileSMS,1288296900,8
573447,B04,SpringBoard,1288296912,16
573448,B04,com.apple.MobileSMS,1288298846,3
573449,B04,SpringBoard,1288298849,2
573450,B04,com.apple.mobilemail,1288298851,9
573451,B04,SpringBoard,1288299556,4
573452,B04,com.apple.mobilemail,1288299560,9
573453,B04,SpringBoard,1288299947,3
573454,B04,com.apple.MobileSMS,1288299950,42
573455,B04,SpringBoard,1288299992,20
573456,B04,com.apple.MobileSMS,1288300095,6
573457,B04,SpringBoard,1288300101,15
573458,B04,SpringBoard,1288303712,2
573459,B04,com.apple.MobileSMS,1288303805,15
573460,B04,com.apple.MobileSMS,1288304050,14
573461,B04,SpringBoard,1288304621,1
573462,B04,com.apple.mobilesafari,1288304622,86
573463,B04,SpringBoard,1288304708,15
573464,B04,SpringBoard,1288304782,7
573465,B04,com.facebook.Facebook,1288304789,63
573466,B04,com.apple.mobilesafari,1288304870,680
573467,B04,SpringBoard,1288305570,1
573468,B04,com.apple.mobilesafari,1288305571,101
573469,B04,SpringBoard,1288305672,4
573470,B04,com.apple.mobilemail,1288305676,6
573471,B04,SpringBoard,1288305682,16
573472,B04,SpringBoard,1288305705,12
573473,B04,com.apple.MobileSMS,1288305787,3
573474,B04,SpringBoard,1288305790,2
573475,B04,com.apple.mobilemail,1288305792,1
573476,B04,SpringBoard,1288305793,1
573477,B04,com.apple.mobilesafari,1288305794,63
573478,B04,SpringBoard,1288305859,15
573479,B04,SpringBoard,1288305913,3
573480,B04,com.apple.MobileSMS,1288306003,14
573481,B04,com.apple.MobileSMS,1288306052,10
573482,B04,SpringBoard,1288306062,3
573483,B04,com.apple.mobilemail,1288306065,5
573484,B04,SpringBoard,1288306070,4
573485,B04,com.apple.MobileSMS,1288306131,30
573486,B04,com.apple.MobileSMS,1288306377,15
573487,B04,com.apple.MobileSMS,1288306416,17
573488,B04,SpringBoard,1288306433,16
573489,B04,SpringBoard,1288306521,9
573490,B04,com.weather.TWC,1288306530,39
573491,B04,SpringBoard,1288306569,15
573492,B04,com.apple.mobilemail,1288306674,12
573493,B04,SpringBoard,1288306686,10
573494,B04,com.apple.MobileSMS,1288306823,17
573495,B04,SpringBoard,1288306854,3
573496,B04,SpringBoard,1288307108,4
573497,B04,com.facebook.Facebook,1288307112,60
573498,B04,SpringBoard,1288307172,15
573499,B04,SpringBoard,1288307207,3
573500,B04,com.apple.calculator,1288307210,5
573501,B04,SpringBoard,1288307480,1
573502,B04,com.apple.mobilesafari,1288307481,16
573503,B04,SpringBoard,1288308308,3
573504,B04,com.apple.MobileSMS,1288308311,33
573505,B04,com.apple.MobileSMS,1288309336,14
573506,B04,com.apple.MobileSMS,1288309677,4
573507,B04,SpringBoard,1288309681,3
573508,B04,SpringBoard,1288309874,386
573509,B04,com.apple.MobileSMS,1288310467,6
573510,B04,SpringBoard,1288310568,2
573511,B04,com.apple.MobileSMS,1288310973,3
573512,B04,com.apple.mobilephone,1288310976,293
573513,B04,SpringBoard,1288311269,1
573514,B04,com.apple.mobilemail,1288311270,16
573515,B04,com.apple.MobileSMS,1288311311,40
573516,B04,com.apple.MobileSMS,1288311392,32
573517,B04,com.apple.MobileSMS,1288312863,22
573518,B04,SpringBoard,1288312885,15
573519,B04,com.apple.MobileSMS,1288313104,15
573520,B04,com.apple.MobileSMS,1288313319,3
573521,B04,SpringBoard,1288313322,15
573522,B04,SpringBoard,1288313555,3
573523,B04,com.apple.MobileSMS,1288316841,7
573524,B04,SpringBoard,1288316848,1
573525,B04,com.apple.mobilemail,1288316849,12
573526,B04,SpringBoard,1288316861,297
573527,B04,com.apple.MobileSMS,1288317359,27
573528,B04,SpringBoard,1288317386,2
573529,B04,com.apple.calculator,1288317502,2
573530,B04,SpringBoard,1288317504,3
573531,B04,com.apple.MobileSMS,1288320175,13
573532,B04,SpringBoard,1288320188,2
573533,B04,com.apple.calculator,1288320190,29
573534,B04,com.apple.MobileSMS,1288320231,92
573535,B04,SpringBoard,1288320323,6
573536,B04,SpringBoard,1288320504,4
573537,B04,com.apple.calculator,1288320578,2
573538,B04,SpringBoard,1288320580,3
573539,B04,SpringBoard,1288322090,3
573540,B04,com.apple.calculator,1288322093,8
573541,B04,com.apple.MobileSMS,1288322166,11
573542,B04,SpringBoard,1288322177,11
573543,B04,com.apple.MobileSMS,1288322188,7
573544,B04,SpringBoard,1288322195,16
573545,B04,com.apple.MobileSMS,1288324341,2
573546,B04,SpringBoard,1288324343,3
573547,B04,com.apple.calculator,1288324346,203
573548,B04,SpringBoard,1288324561,6
573549,B04,com.apple.calculator,1288324567,268
573550,B04,com.apple.MobileSMS,1288326824,2
573551,B04,SpringBoard,1288326826,4
573552,B04,com.apple.mobilecal,1288326830,61
573553,B04,SpringBoard,1288328689,80
573554,B04,com.apple.mobilemail,1288328769,18
573555,B04,SpringBoard,1288328787,3
573556,B04,com.apple.MobileSMS,1288328790,9
573557,B04,SpringBoard,1288328799,1
573558,B04,com.apple.mobilesafari,1288328800,1099
573559,B04,com.apple.mobiletimer,1288329906,11
573560,B04,SpringBoard,1288329917,5
573561,B04,com.groupon.grouponapp,1288329922,14
573562,B04,SpringBoard,1288329936,1758
573563,B04,com.apple.MobileSMS,1288331694,2
573564,B04,SpringBoard,1288331696,8758
573565,B04,SpringBoard,1288356383,4
573566,B04,com.apple.mobilemail,1288359513,18
573567,B04,SpringBoard,1288359531,3
573568,B04,com.livingsocial.deals,1288359534,13
573569,B04,com.weather.TWC,1288359568,22
573570,B04,SpringBoard,1288359590,3
573571,B04,com.apple.MobileSMS,1288359593,18
573572,B04,SpringBoard,1288359611,3
573573,B04,com.apple.mobilesafari,1288359614,243
573574,B04,SpringBoard,1288359857,49
573575,B04,com.facebook.Facebook,1288359906,113
573576,B04,SpringBoard,1288360717,7
573577,B04,com.apple.MobileSMS,1288360724,12
573578,B04,SpringBoard,1288360736,16
573579,B04,SpringBoard,1288361208,2
573580,B04,com.apple.mobilemail,1288361210,26
573581,B04,SpringBoard,1288361236,3
573582,B04,com.apple.MobileSMS,1288361239,13
573583,B04,SpringBoard,1288361252,2
573584,B04,com.apple.mobilesafari,1288361254,19
573585,B04,SpringBoard,1288361273,16
573586,B04,com.facebook.Facebook,1288361352,8
573587,B04,SpringBoard,1288361508,2
573588,B04,com.apple.mobilesafari,1288361510,12
573589,B04,SpringBoard,1288361524,15
573590,B04,SpringBoard,1288361711,3
573591,B04,com.apple.MobileSMS,1288361714,15
573592,B04,SpringBoard,1288361729,15
573593,B04,SpringBoard,1288362258,2
573594,B04,SpringBoard,1288362857,1
573595,B04,com.apple.mobilesafari,1288362951,1295
573596,B04,com.apple.MobileSMS,1288364922,15
573597,B04,com.apple.MobileSMS,1288365332,21
573598,B04,SpringBoard,1288365353,16
573599,B04,com.apple.MobileSMS,1288366516,16
573600,B04,SpringBoard,1288366532,2
573601,B04,com.apple.mobilemail,1288366534,29
573602,B04,SpringBoard,1288366563,15
573603,B04,SpringBoard,1288366886,12
573604,B04,com.apple.mobilesafari,1288366898,31
573605,B04,SpringBoard,1288366929,19
573606,B04,com.apple.MobileSMS,1288367543,51
573607,B04,com.apple.MobileSMS,1288368080,29
573608,B04,com.apple.MobileSMS,1288369556,8
573609,B04,com.apple.mobilephone,1288369564,37
573610,B04,com.apple.MobileSMS,1288369871,5
573611,B04,com.apple.mobilephone,1288369968,3
573612,B04,SpringBoard,1288369971,2
573613,B04,com.apple.MobileSMS,1288372875,62
573614,B04,SpringBoard,1288373162,4
573615,B04,com.apple.MobileSMS,1288373166,90
573616,B04,SpringBoard,1288373256,2
573617,B04,com.apple.mobileslideshow-Photos,1288373258,228
573618,B04,SpringBoard,1288373486,3
573619,B04,com.apple.MobileSMS,1288373502,14
573620,B04,com.apple.MobileSMS,1288374089,2
573621,B04,SpringBoard,1288374091,1
573622,B04,com.apple.mobileslideshow-Photos,1288374092,53
573623,B04,SpringBoard,1288374145,15
573624,B04,SpringBoard,1288374769,3
573625,B04,com.apple.mobilemail,1288374772,12
573626,B04,SpringBoard,1288374800,12
573627,B04,com.apple.mobilesafari,1288374917,14
573628,B04,com.apple.mobilesafari,1288374938,23
573629,B04,SpringBoard,1288374961,8
573630,B04,com.davidporterapps.bedintruder,1288374969,118
573631,B04,SpringBoard,1288375595,2
573632,B04,com.apple.mobilesafari,1288375597,8
573633,B04,SpringBoard,1288375605,20
573634,B04,com.apple.MobileSMS,1288375625,23
573635,B04,SpringBoard,1288375648,15
573636,B04,SpringBoard,1288375868,75
573637,B04,SpringBoard,1288376658,2
573638,B04,com.apple.calculator,1288376936,2
573639,B04,SpringBoard,1288376938,2
573640,B04,com.apple.MobileSMS,1288377386,14
573641,B04,com.apple.MobileSMS,1288377878,31
573642,B04,SpringBoard,1288378059,4
573643,B04,com.apple.MobileSMS,1288378340,11
573644,B04,SpringBoard,1288378351,3
573645,B04,com.apple.mobilemail,1288378354,25
573646,B04,com.apple.MobileSMS,1288378379,62
573647,B04,SpringBoard,1288378441,15
573648,B04,com.apple.mobilesafari,1288378530,12
573649,B04,SpringBoard,1288378542,15
573650,B04,SpringBoard,1288378700,5
573651,B04,com.apple.youtube,1288378705,139
573652,B04,SpringBoard,1288379322,5
573653,B04,com.apple.MobileSMS,1288379327,30
573654,B04,SpringBoard,1288379357,3
573655,B04,com.apple.mobilemail,1288379360,26
573656,B04,SpringBoard,1288380086,8
573657,B04,com.apple.mobilesafari,1288380094,9
573658,B04,SpringBoard,1288380103,15
573659,B04,com.apple.mobilemail,1288381396,21
573660,B04,SpringBoard,1288381417,6
573661,B04,com.facebook.Facebook,1288381423,9
573662,B04,SpringBoard,1288381432,1
573663,B04,com.apple.mobilesafari,1288381433,10
573664,B04,SpringBoard,1288381443,9
573665,B04,com.apple.calculator,1288381452,28
573666,B04,SpringBoard,1288381480,2
573667,B04,com.apple.calculator,1288381482,21
573668,B04,SpringBoard,1288381503,4
573669,B04,com.apple.calculator,1288381507,17
573670,B04,SpringBoard,1288381524,6
573671,B04,com.apple.MobileSMS,1288381530,14
573672,B04,SpringBoard,1288381544,2
573673,B04,com.apple.calculator,1288381546,27
573674,B04,SpringBoard,1288381573,2
573675,B04,com.apple.calculator,1288381575,17
573676,B04,SpringBoard,1288381592,15
573677,B04,com.apple.mobileslideshow-Camera,1288382799,2
573678,B04,SpringBoard,1288382801,2
573679,B04,com.apple.MobileSMS,1288384741,2
573680,B04,com.apple.mobilesafari,1288385988,2
573681,B04,SpringBoard,1288385990,2
573682,B04,com.apple.MobileSMS,1288385992,38
573683,B04,SpringBoard,1288386030,25
573684,B04,SpringBoard,1288386595,3
573685,B04,com.apple.MobileSMS,1288386598,6
573686,B04,SpringBoard,1288386604,15
573687,B04,SpringBoard,1288387719,3
573688,B04,com.apple.MobileSMS,1288387778,6
573689,B04,SpringBoard,1288387784,1
573690,B04,com.apple.mobilemail,1288387785,15
573691,B04,SpringBoard,1288387800,5
573692,B04,com.facebook.Facebook,1288387805,105
573693,B04,SpringBoard,1288388069,3
573694,B04,com.apple.mobilemail,1288388072,11
573695,B04,SpringBoard,1288388541,7
573696,B04,com.apple.mobilecal,1288388887,2
573697,B04,SpringBoard,1288388889,7
573698,B04,com.apple.mobilesafari,1288388896,46
573699,B04,SpringBoard,1288388942,15
573700,B04,com.apple.mobilephone,1288390728,2
573701,B04,SpringBoard,1288390730,2
573702,B04,com.apple.MobileSMS,1288391492,6
573703,B04,SpringBoard,1288391498,2
573704,B04,com.apple.mobilephone,1288391609,3
573705,B04,SpringBoard,1288391612,2
573706,B04,com.apple.MobileSMS,1288391614,51
573707,B04,SpringBoard,1288392039,5
573708,B04,com.apple.MobileSMS,1288392044,28
573709,B04,SpringBoard,1288392072,2
573710,B04,com.apple.mobilephone,1288392603,3
573711,B04,SpringBoard,1288392606,2
573712,B04,com.apple.MobileSMS,1288392717,41
573713,B04,SpringBoard,1288392758,16
573714,B04,com.apple.MobileSMS,1288392821,15
573715,B04,SpringBoard,1288392836,15
573716,B04,SpringBoard,1288393392,1
573717,B04,com.apple.mobilesafari,1288393393,52
573718,B04,SpringBoard,1288393445,15
573719,B04,SpringBoard,1288395083,7
573720,B04,com.apple.mobileslideshow-Camera,1288395090,39
573721,B04,SpringBoard,1288395129,25
573722,B04,SpringBoard,1288397322,5
573723,B04,SpringBoard,1288397678,1
573724,B04,SpringBoard,1288397743,1
573725,B04,SpringBoard,1288398011,3
573726,B04,com.apple.MobileSMS,1288398014,26
573727,B04,com.apple.mobilesafari,1288398282,40
573728,B04,SpringBoard,1288398322,15
573729,B04,SpringBoard,1288398555,3
573730,B04,com.apple.MobileSMS,1288398558,9
573731,B04,SpringBoard,1288398567,2
573732,B04,com.apple.mobilesafari,1288398569,2
573733,B04,SpringBoard,1288398571,4
573734,B04,com.ebay.iphone,1288398575,539
573735,B04,SpringBoard,1288399114,15
573736,B04,SpringBoard,1288400253,2
573737,B04,com.apple.mobilemail,1288400255,12
573738,B04,SpringBoard,1288400269,9
573739,B04,com.apple.mobilemail,1288400278,7
573740,B04,SpringBoard,1288400285,15
573741,B04,com.ebay.iphone,1288400787,982
573742,B04,SpringBoard,1288401769,5
573743,B04,com.apple.MobileSMS,1288401781,15
573744,B04,com.ebay.iphone,1288401863,5
573745,B04,com.apple.MobileSMS,1288406069,4
573746,B04,SpringBoard,1288406073,2
573747,B04,com.apple.mobilesafari,1288406075,14
573748,B04,SpringBoard,1288406089,6
573749,B04,com.facebook.Facebook,1288406095,248
573750,B04,SpringBoard,1288406343,223
573751,B04,com.apple.MobileSMS,1288407560,17
573752,B04,SpringBoard,1288407577,4
573753,B04,com.apple.mobileslideshow-Photos,1288407581,56
573754,B04,SpringBoard,1288407637,25
573755,B04,com.apple.AppStore,1288407662,13
573756,B04,com.apple.MobileSMS,1288407706,72
573757,B04,com.apple.MobileSMS,1288408036,15
573758,B04,com.apple.MobileSMS,1288408094,98
573759,B04,SpringBoard,1288408192,3
573760,B04,com.apple.mobileslideshow-Photos,1288408195,64
573761,B04,SpringBoard,1288408259,26
573762,B04,com.apple.MobileSMS,1288408436,118
573763,B04,SpringBoard,1288408554,2
573764,B04,com.apple.mobileslideshow-Photos,1288408556,32
573765,B04,SpringBoard,1288408588,4
573766,B04,SpringBoard,1288410066,1
573767,B04,com.apple.mobilesafari,1288410067,12
573768,B04,SpringBoard,1288410079,1
573769,B04,com.apple.mobilemail,1288410080,17
573770,B04,SpringBoard,1288410097,4
573771,B04,com.apple.mobileslideshow-Photos,1288410101,73
573772,B04,com.apple.MobileSMS,1288411184,37
573773,B04,SpringBoard,1288411221,2
573774,B04,com.apple.mobilesafari,1288411289,13
573775,B04,SpringBoard,1288411302,3
573776,B04,com.apple.MobileSMS,1288413249,2
573777,B04,SpringBoard,1288413251,4
573778,B04,com.facebook.Facebook,1288413255,98
573779,B04,SpringBoard,1288413353,4
573780,B04,com.weather.TWC,1288413357,19
573781,B04,SpringBoard,1288413376,15
573782,B04,com.groupon.grouponapp,1288450130,16
573783,B04,SpringBoard,1288450146,3
573784,B04,com.livingsocial.deals,1288450149,16
573785,B04,SpringBoard,1288450165,2
573786,B04,com.apple.mobilemail,1288450167,69
573787,B04,SpringBoard,1288450236,3
573788,B04,com.facebook.Facebook,1288450239,55
573789,B04,com.apple.youtube,1288450294,76
573790,B04,SpringBoard,1288450370,5
573791,B04,com.weather.TWC,1288450375,39
573792,B04,com.apple.calculator,1288450980,63
573793,B04,SpringBoard,1288451097,6
573794,B04,com.weather.TWC,1288451103,38
573795,B04,SpringBoard,1288451842,4
573796,B04,com.apple.mobileslideshow-Photos,1288451846,238
573797,B04,SpringBoard,1288452084,15
573798,B04,SpringBoard,1288453490,6
573799,B04,com.apple.MobileSMS,1288453773,30
573800,B04,SpringBoard,1288453803,2
573801,B04,com.apple.mobilemail,1288453805,4
573802,B04,SpringBoard,1288453809,3
573803,B04,com.apple.MobileSMS,1288457150,3
573804,B04,SpringBoard,1288457153,3
573805,B04,com.apple.mobileslideshow-Camera,1288459493,6
573806,B04,SpringBoard,1288460881,3
573807,B04,com.apple.MobileSMS,1288460894,59
573808,B04,SpringBoard,1288460953,2
573809,B04,com.apple.mobilemail,1288460955,4
573810,B04,SpringBoard,1288460967,21
573811,B04,com.apple.MobileSMS,1288460988,61
573812,B04,SpringBoard,1288461049,1
573813,B04,com.apple.mobilemail,1288461050,9
573814,B04,SpringBoard,1288461059,1
573815,B04,com.apple.mobilesafari,1288461060,96
573816,B04,SpringBoard,1288461156,6
573817,B04,com.ebay.iphone,1288462489,52
573818,B04,SpringBoard,1288462541,6
573819,B04,com.apple.MobileSMS,1288462547,23
573820,B04,SpringBoard,1288462570,3
573821,B04,com.apple.mobileslideshow-Photos,1288462573,202
573822,B04,SpringBoard,1288462906,3
573823,B04,com.apple.MobileSMS,1288462909,4
573824,B04,SpringBoard,1288462913,7
573825,B04,com.facebook.Facebook,1288462920,258
573826,B04,SpringBoard,1288463178,15
573827,B04,com.apple.mobilesafari,1288464063,1362
573828,B04,com.apple.MobileSMS,1288465425,10
573829,B04,SpringBoard,1288465435,0
573830,B04,SpringBoard,1288467220,13
573831,B04,SpringBoard,1288579109,4
573832,B04,com.apple.mobilemail,1288579113,20
573833,B04,SpringBoard,1288579133,4
573834,B04,com.facebook.Facebook,1288579137,34
573835,B04,SpringBoard,1288579171,7
573836,B04,com.apple.MobileSMS,1288579178,5
573837,B04,SpringBoard,1288579183,4
573838,B04,com.facebook.Facebook,1288579187,151
573839,B04,SpringBoard,1288579338,8
573840,B04,com.groupon.grouponapp,1288579346,10
573841,B04,SpringBoard,1288587393,3
573842,B04,com.facebook.Facebook,1288587396,79
573843,B04,SpringBoard,1288587475,15
573844,B04,SpringBoard,1288587979,6
573845,B04,com.groupon.grouponapp,1288587985,77
573846,B04,com.apple.mobiletimer,1288591334,22
573847,B04,SpringBoard,1288613784,24
573848,B04,com.apple.mobilemail,1288613808,76
573849,B04,SpringBoard,1288619842,0
573850,B04,SpringBoard,1288620694,8
573851,B04,com.apple.Maps,1288620702,81
573852,B04,SpringBoard,1288620804,2
573853,B04,com.apple.Maps,1288620806,27
573854,B04,SpringBoard,1288620833,16
573855,B04,SpringBoard,1288622329,5
573856,B04,com.livingsocial.deals,1288622334,267
573857,B04,com.apple.MobileSMS,1288622606,14
573858,B04,SpringBoard,1288622988,2
573859,B04,com.apple.mobilesafari,1288622990,14
573860,B04,SpringBoard,1288623004,2
573861,B04,com.apple.mobilemail,1288623006,23
573862,B04,SpringBoard,1288623029,2
573863,B04,com.apple.mobilesafari,1288623031,98
573864,B04,SpringBoard,1288623217,5
573865,B04,com.apple.MobileSMS,1288624085,2
573866,B04,SpringBoard,1288624087,15
573867,B04,SpringBoard,1288624503,11
573868,B04,SpringBoard,1288624883,2
573869,B04,com.apple.MobileSMS,1288624897,15
573870,B04,com.apple.MobileSMS,1288624930,17
573871,B04,SpringBoard,1288624947,15
573872,B04,com.apple.mobilesafari,1288625302,178
573873,B04,SpringBoard,1288625480,15
573874,B04,SpringBoard,1288625627,5
573875,B04,com.facebook.Facebook,1288625632,73
573876,B04,SpringBoard,1288625705,15
573877,B04,SpringBoard,1288628254,3
573878,B04,com.apple.MobileSMS,1288628585,14
573879,B04,com.apple.MobileSMS,1288629282,8
573880,B04,SpringBoard,1288629290,329
573881,B04,com.apple.calculator,1288629619,20
573882,B04,SpringBoard,1288629639,17
573883,B04,com.apple.calculator,1288629656,15
573884,B04,SpringBoard,1288629671,178
573885,B04,com.apple.calculator,1288629849,20
573886,B04,SpringBoard,1288629869,69
573887,B04,com.apple.mobilecal,1288629938,38
573888,B04,com.apple.MobileSMS,1288631091,11
573889,B04,SpringBoard,1288631143,4
573890,B04,com.apple.MobileSMS,1288631147,6
573891,B04,SpringBoard,1288631153,15
573892,B04,SpringBoard,1288631329,33
573893,B04,com.apple.Preferences,1288645512,21
573894,B04,SpringBoard,1288645729,5
573895,B04,com.apple.mobilemail,1288645734,53
573896,B04,SpringBoard,1288645787,3
573897,B04,com.apple.MobileSMS,1288645790,18
573898,B04,SpringBoard,1288645808,2
573899,B04,com.apple.mobilesafari,1288645810,2
573900,B04,com.apple.MobileSMS,1288646834,3
573901,B04,com.apple.MobileSMS,1288648154,5
573902,B04,SpringBoard,1288648159,15
573903,B04,com.apple.MobileSMS,1288649339,15
573904,B04,com.apple.MobileSMS,1288650844,10
573905,B04,SpringBoard,1288650854,92
573906,B04,com.apple.mobilesafari,1288650946,19
573907,B04,SpringBoard,1288650965,4
573908,B04,com.facebook.Facebook,1288650969,125
573909,B04,SpringBoard,1288652255,5
573910,B04,com.apple.MobileSMS,1288652260,17
573911,B04,SpringBoard,1288652277,1470
573912,B04,com.apple.mobilephone,1288653747,13
573913,B04,SpringBoard,1288654701,2
573914,B04,com.apple.mobilephone,1288654703,58
573915,B04,SpringBoard,1288654808,20
573916,B04,com.apple.mobilephone,1288654828,7
573917,B04,SpringBoard,1288655324,6
573918,B04,SpringBoard,1288656071,28
573919,B04,com.apple.mobilesafari,1288656099,22
573920,B04,SpringBoard,1288656121,3
573921,B04,com.apple.MobileSMS,1288656299,8
573922,B04,SpringBoard,1288656307,1
573923,B04,com.apple.mobilemail,1288656308,22
573924,B04,SpringBoard,1288656330,4
573925,B04,com.apple.MobileSMS,1288656334,123
573926,B04,SpringBoard,1288656457,3
573927,B04,com.apple.mobilesafari,1288656460,27
573928,B04,SpringBoard,1288656487,6
573929,B04,com.facebook.Facebook,1288656613,12
573930,B04,SpringBoard,1288656625,14
573931,B04,com.groupon.grouponapp,1288656639,13
573932,B04,SpringBoard,1288656652,2
573933,B04,com.livingsocial.deals,1288656654,19
573934,B04,SpringBoard,1288656673,8
573935,B04,com.ebay.iphone,1288656681,24
573936,B04,com.apple.MobileSMS,1288656875,6
573937,B04,SpringBoard,1288664655,4
573938,B04,com.apple.MobileSMS,1288666320,92
573939,B04,SpringBoard,1288666494,6
573940,B04,com.apple.MobileSMS,1288666502,319
573941,B04,SpringBoard,1288666821,457
573942,B04,com.apple.MobileSMS,1288668352,1
573943,B04,SpringBoard,1288668353,3
573944,B04,com.apple.calculator,1288668356,45
573945,B04,SpringBoard,1288668401,5
573946,B04,com.apple.mobilephone,1288668406,180
573947,B04,com.apple.calculator,1288669304,2
573948,B04,SpringBoard,1288669306,6
573949,B04,com.facebook.Facebook,1288669312,31
573950,B04,SpringBoard,1288669343,188
573951,B04,com.apple.MobileSMS,1288669606,2
573952,B04,SpringBoard,1288669608,396
573953,B04,com.apple.calculator,1288670004,123
573954,B04,SpringBoard,1288728249,3
573955,B04,com.apple.Preferences,1288728252,10
573956,B04,SpringBoard,1288728262,2
573957,B04,com.apple.MobileSMS,1288803115,14
573958,B04,com.apple.MobileSMS,1288803162,35
573959,B04,SpringBoard,1288803197,15
573960,B04,SpringBoard,1288803251,15
573961,B04,com.apple.mobilesafari,1288803412,147
573962,B04,SpringBoard,1288803559,5
573963,B04,com.apple.mobilemail,1288803564,2
573964,B04,SpringBoard,1288803689,5
573965,B04,com.apple.MobileSMS,1288805142,4
573966,B04,SpringBoard,1288876833,4
573967,B04,com.apple.mobilemail,1288876837,25
573968,B04,SpringBoard,1288876862,1
573969,B04,com.apple.mobilesafari,1288876863,58
573970,B04,SpringBoard,1288877078,3
573971,B04,com.apple.mobilemail,1288877081,23
573972,B04,com.apple.mobilemail,1288880965,2
573973,B04,SpringBoard,1288882545,13
573974,B04,com.apple.AppStore,1288882558,58
573975,B04,SpringBoard,1288882616,34
573976,B04,SpringBoard,1288883488,20
573977,B04,SpringBoard,1288884936,3
573978,B04,com.weather.TWC,1288884939,27
573979,B04,com.apple.mobilesafari,1288887321,167
573980,B04,SpringBoard,1288887800,2
573981,B04,com.apple.mobilesafari,1288887802,104
573982,B04,SpringBoard,1288888343,2
573983,B04,SpringBoard,1288888478,2
573984,B04,com.apple.mobileipod-MediaPlayer,1288888480,6
573985,B04,SpringBoard,1288888486,3
573986,B04,com.facebook.Facebook,1288888489,122
573987,B04,SpringBoard,1288888611,15
573988,B04,com.apple.AppStore,1288888668,35
573989,B04,SpringBoard,1288888703,61
573990,B04,com.yelp.yelpiphone,1288888973,72
573991,B04,SpringBoard,1288889397,1
573992,B04,com.apple.mobilesafari,1288889398,8
573993,B04,SpringBoard,1288890009,4
573994,B04,com.apple.MobileSMS,1288890167,30
573995,B04,SpringBoard,1288890292,2
573996,B04,com.apple.MobileSMS,1288890340,4
573997,B04,com.apple.mobilephone,1288890344,30
573998,B04,com.apple.MobileSMS,1288890374,3
573999,B04,SpringBoard,1288890377,1
574000,B04,com.apple.mobilesafari,1288890378,13
574001,B04,SpringBoard,1288890391,15
574002,B04,com.apple.mobilesafari,1288890406,9
574003,B04,SpringBoard,1288890415,2
574004,B04,com.apple.mobilephone,1288890417,42
574005,B04,SpringBoard,1288890557,4
574006,B04,SpringBoard,1288890605,10
574007,B04,com.apple.mobilephone,1288892672,2
574008,B04,SpringBoard,1288892674,1
574009,B04,com.apple.mobilemail,1288892675,21
574010,B04,SpringBoard,1288892696,1
574011,B04,com.apple.mobilesafari,1288892697,39
574012,B04,SpringBoard,1288892736,15
574013,B04,com.facebook.Facebook,1288893023,38
574014,B04,SpringBoard,1288893061,19
574015,B04,com.apple.MobileSMS,1288893494,15
574016,B04,SpringBoard,1288894273,1
574017,B04,com.apple.mobilesafari,1288894274,10
574018,B04,SpringBoard,1288894284,1
574019,B04,com.apple.mobilemail,1288894285,25
574020,B04,SpringBoard,1288894310,4
574021,B04,com.facebook.Facebook,1288894314,27
574022,B04,SpringBoard,1288894341,3
574023,B04,com.facebook.Facebook,1288894344,11
574024,B04,SpringBoard,1288894355,2
574025,B04,com.apple.MobileSMS,1288894398,14
574026,B04,com.apple.MobileSMS,1288895030,3
574027,B04,SpringBoard,1288895033,4
574028,B04,com.facebook.Facebook,1288895037,232
574029,B04,com.apple.MobileSMS,1288898459,3
574030,B04,SpringBoard,1288899895,3
574031,B04,com.apple.MobileSMS,1288902532,3
574032,B04,com.apple.MobileSMS,1288903524,7
574033,B04,SpringBoard,1288903531,4
574034,B04,com.facebook.Facebook,1288903535,5
574035,B04,com.apple.MobileSMS,1288904407,19
574036,B04,SpringBoard,1288904426,16
574037,B04,SpringBoard,1288904553,2
574038,B04,com.apple.mobilemail,1288904555,52
574039,B04,SpringBoard,1288904607,2
574040,B04,com.apple.mobilesafari,1288904609,9
574041,B04,SpringBoard,1288904618,4
